ORF	iniProb	mRNAabundance	mRNADecRateNeymotin_min	mRNADecRateNeymotin_sec	mRNASynRateTotal_sec	mRNAhalfLife_min	CAI	geneLength_codon	iniProb_log10	mRNAabundance_log10	mRNADecRateNeymotin_sec_log10	geneLength_codon_log10
YCL032W	8.9282878955156e-4	1	0.08727942814285714	0.0014546571357142856	0.0014546571357142856	7.941701673679811	0.12	346	-3.0492318142154202	0	-2.837239358303074	2.5390760987927767
YCL033C	0.00154276203114814	3	0.02655770842857143	4.426284738095239e-4	0.0013278854214285717	26.099660760423163	0.12	168	-2.811701058077812	0.47712125471966244	-3.3539606518172556	2.225309281725863
YCL034W	8.6752824191056e-4	12	0.067948735125	0.00113247891875	0.013589747025000001	10.201031399404512	0.097	354	-3.0617163780860603	1.0791812460476249	-2.9459698736910784	2.5490032620257876
YCL035C	0.00301807438607254	17	0.06730460366666667	0.0011217433944444445	0.019069637705555555	10.298659271404846	0.194	110	-2.5202700604309665	1.2304489213782739	-2.9501064791960685	2.041392685158225
YCL036W	4.5604917103055e-4	3	0.1012053122	0.0016867552033333333	0.00506026561	6.848920926108712	0.095	566	-3.3409883293619504	0.47712125471966244	-2.772947941451032	2.7528164311882715
YCL037C	0.00263124492390458	17	0.0550998752	9.183312533333334e-4	0.015611631306666667	12.579832132903729	0.285	434	-2.57983872464348	1.2304489213782739	-3.0370006351981513	2.637489729512511
YCL038C	6.5141132416385e-4	3	0.04539322214285713	7.565537023809522e-4	0.0022696611071428567	15.269838708046322	0.121	528	-3.1861446959106536	0.47712125471966244	-3.121160239061894	2.722633922533812
YCL039W	7.1543963103123e-4	1	0.059544927250000004	9.924154541666667e-4	9.924154541666667e-4	11.640742756301634	0.132	745	-3.1454270062314174	0	-3.003306481393936	2.8721562727482928
YCL043C	0.00197692450074568	60	0.02913788916666667	4.8563148611111115e-4	0.02913788916666667	23.788517301139844	0.404	522	-2.70400991618741	1.7781512503836436	-3.313693163363987	2.717670503002262
YCL044C	0.00140160502027404	4	0.042463007	7.077167833333333e-4	0.002830867133333333	16.323553830277383	0.13	417	-2.8533743556156286	0.6020599913279624	-3.1501405050834146	2.6201360549737576
YCL045C	0.00105480284159588	14	0.044896707714285715	7.48278461904762e-4	0.010475898466666668	15.43870844541664	0.165	760	-2.976828708905387	1.146128035678238	-3.1259367551251276	2.8808135922807914
YCL047C	0.00119950699110274	2	0.0839695785	0.001399492975	0.00279898595	8.25474169267082	0.112	258	-2.9209972164844005	0.3010299956639812	-2.854029277209532	2.41161970596323
YCL049C	0.00102467739760381	1	0.06600924285714287	0.0011001540476190477	0.0011001540476190477	10.500759447583025	0.143	312	-2.9894128433818463	0	-2.9585464990720025	2.494154594018443
YCL050C	0.00336468703593223	16	0.032001403166666664	5.333567194444444e-4	0.00853370751111111	21.65989962846198	0.331	321	-2.4730553251662024	1.2041199826559248	-3.2729822291205997	2.506505032404872
YCL051W	5.4979880839461e-4	3	0.058831926857142856	9.805321142857142e-4	0.0029415963428571427	11.781820137271085	0.121	583	-3.2597962057588403	0.47712125471966244	-3.0085381777956086	2.765668554759014
YCL052C	8.2770848088865e-4	3	0.0439378775	7.322979583333333e-4	0.0021968938749999996	15.775618213691486	0.132	416	-3.082122594898684	0.47712125471966244	-3.1353121766863135	2.6190933306267428
YCL054W	0.00169924225455414	3	0.0820213992	0.00136702332	0.00410106996	8.450809024481325	0.253	841	-2.769744700992026	0.47712125471966244	-2.8642240767555625	2.924795995797912
YCL055W	0.00144507122526996	4	0.08449280966666668	0.0014082134944444448	0.005632853977777779	8.203623282199827	0.167	335	-2.8401107466933224	0.6020599913279624	-2.851331498297356	2.525044807036845
YCL056C	4.8612020295158e-4	2	0.08768301987499999	0.0014613836645833332	0.0029227673291666663	7.905147217193121	0.094	144	-3.313256329454023	0.3010299956639812	-2.83523575152821	2.1583624920952498
YCL057C-A	0.00301055007535635	11	0	0	0	0	0.149	97	-2.5213541446501315	1.041392685158225	-Inf	1.9867717342662448
YCL057W	0.00100571463296238	12	0.030747944	5.124657333333333e-4	0.0061495887999999995	22.54287898273606	0.19	712	-2.9975252309211027	1.0791812460476249	-3.2903351689488547	2.8524799936368566
YCL058W-A	0.00443856436624306	3	0.0405040885	6.750681416666667e-4	0.002025204425	17.113017629317724	0.104	113	-2.352757477777266	0.47712125471966244	-3.1706523870857484	2.05307844348342
YCL059C	0.00171217710158594	11	0.041350471125	6.891745187500001e-4	0.0075809197062500005	16.76273961824045	0.215	316	-2.7664513154395296	1.041392685158225	-3.1616707883494386	2.499687082618404
YCL061C	6.5604741534885e-4	4	0.06969487183333334	0.0011615811972222223	0.004646324788888889	9.945454555358406	0.144	1096	-3.1830647711728135	0.6020599913279624	-2.9349504266101705	3.0398105541483504
YCL063W	6.7636072104095e-4	2	0.05228076	8.713460000000001e-4	0.0017426920000000001	13.258169555299984	0.122	423	-3.169821621551073	0.3010299956639812	-3.0598093581352903	2.6263403673750423
YCL064C	0.00205177598338036	27	0.04215513783333333	7.025856305555555e-4	0.018969812024999998	16.442768691693214	0.159	360	-2.6878700580303363	1.4313637641589874	-3.1533007367447428	2.5563025007672873
YCR002C	0.00165832217883869	2	0.0475313055	7.92188425e-4	0.00158437685	14.582961129900909	0.169	322	-2.7803310908550625	0.3010299956639812	-3.1011715075456534	2.507855871695831
YCR003W	0.00204897802073665	4	0.06385803899999999	0.0010643006499999998	0.004257202599999999	10.85450150700596	0.187	183	-2.688462700224469	0.6020599913279624	-2.972935672612342	2.2624510897304293
YCR004C	0.00220605089754901	14	0.028605412875	4.7675688125e-4	0.0066745963375	24.231329349758433	0.199	247	-2.6563844718279768	1.146128035678238	-3.3217030298659393	2.392696953259666
YCR005C	0.00119376340411544	12	0.055654192875	9.2756988125e-4	0.011130838575	12.454536572235668	0.186	460	-2.9230817389259456	1.0791812460476249	-3.0326533616072378	2.6627578316815743
YCR007C	4.5312923481619e-4	2	0.08234799540000001	0.0013724665900000002	0.0027449331800000003	8.417292700241555	0.134	239	-3.3437779172739868	0.3010299956639812	-2.86249821879426	2.3783979009481375
YCR008W	3.2714530067057e-4	7	0.053350249749999995	8.891708291666665e-4	0.006224195804166666	12.992388673118542	0.146	603	-3.4852593138112806	0.8450980400142568	-3.051014793543624	2.780317312140151
YCR009C	0.00170953735670127	9	0.05175276066666667	8.625460111111111e-4	0.0077629141	13.393433927600949	0.21	265	-2.76712140458838	0.9542425094393249	-3.0642177289054837	2.423245873936808
YCR011C	8.2419283333914e-4	13	0.029587857250000002	4.931309541666667e-4	0.006410702404166668	23.426744785986326	0.14	1049	-3.083971166145812	1.1139433523068367	-3.307037735652098	3.020775488193558
YCR012W	0.00403596368712193	668	0.021900515166666665	3.650085861111111e-4	0.2438257355222222	31.64981167269248	0.815	416	-2.3940527499062654	2.824776462475546	-3.437696919497447	2.6190933306267428
YCR015C	8.5913121423144e-4	4	0.0493573482	8.226224699999999e-4	0.0032904898799999997	14.043444509037569	0.157	317	-3.0659405017511063	0.6020599913279624	-3.0847994318755565	2.5010592622177517
YCR016W	0.00179728131379605	6	0.04634916640000001	7.724861066666668e-4	0.00463491664	14.954900689647467	0.164	290	-2.745383940994847	0.7781512503836436	-3.112109322715116	2.462397997898956
YCR017C	5.7281728195028e-4	11	0.04425534316666666	7.375890527777777e-4	0.008113479580555555	15.662451829817176	0.155	953	-3.241983887797928	1.041392685158225	-3.132185537661429	2.979092900638326
YCR018C	6.8531024281392e-4	4	0.07416289039999999	0.0012360481733333332	0.004944192693333333	9.346280556507887	0.133	221	-3.164112777062919	0.6020599913279624	-2.9079646028676365	2.3443922736851106
YCR019W	7.108385728064e-4	3	0.07814086285714285	0.001302347714285714	0.003907043142857142	8.870482807787228	0.11	363	-3.148229013755804	0.47712125471966244	-2.885273047845699	2.5599066250361124
YCR020C-A	0.00135024063833745	5	0.02790153075	4.650255125e-4	0.0023251275625	24.84262196116051	0.14	88	-2.8695888251428485	0.6989700043360189	-3.3325232199400956	1.9444826721501687
YCR020W-B	0.00192236126539285	4	0.15747687266666666	0.0026246145444444443	0.010498458177777777	4.4015808088032005	0.121	78	-2.7161649929301355	0.6020599913279624	-2.5809344688342586	1.8920946026904804
YCR021C	0.00121287193817722	1	0.039460104	6.576684000000001e-4	6.576684000000001e-4	17.565771761776027	0.23	332	-2.9161850519603236	0	-3.181993024850984	2.5211380837040362
YCR023C	3.5519883609189e-4	3	0.05373602275	8.956003791666667e-4	0.0026868011375	12.899115808862971	0.133	611	-3.4495284659781715	0.47712125471966244	-3.0478857312274914	2.786041210242554
YCR024C	7.9501382525661e-4	1	0.04174108983333333	6.956848305555554e-4	6.956848305555554e-4	16.605871656144835	0.145	492	-3.099625318915291	0	-3.1575874663532044	2.6919651027673606
YCR024C-A	0.00559445631870915	169	0.05486334166666667	9.143890277777778e-4	0.15453174569444444	12.634067840258458	0.672	40	-2.252242112756252	2.2278867046136734	-3.038868993903408	1.6020599913279625
YCR024C-B	7.29226271652249e-7	68	0.04537214566666667	7.562024277777778e-4	0.05142176508888889	15.276931923216853	0.149	88	-6.137137693516686	1.8325089127062364	-3.121361932674621	1.9444826721501687
YCR026C	7.1823875982286e-4	4	0.056798413624999995	9.466402270833333e-4	0.003786560908333333	12.203636269426624	0.118	742	-3.143731161834594	0.6020599913279624	-3.0238150443122347	2.870403905279027
YCR027C	8.2174689738379e-4	1	0.125214672125	0.0020869112020833335	0.0020869112020833335	5.535670611092495	0.091	209	-3.0852619269806163	0	-2.6804960297393654	2.320146286111054
YCR028C	7.3882269090732e-4	2	0.054384435999999994	9.064072666666665e-4	0.001812814533333333	12.74532258751282	0.13	512	-3.1314597748661908	0.3010299956639812	-3.042676621392028	2.709269960975831
YCR028C-A	0.00471441706816015	19	0.03511435785714286	5.852392976190477e-4	0.011119546654761905	19.739708280581507	0.308	135	-2.3265719995825256	1.2787536009528289	-3.232666519583478	2.130333768495006
YCR030C	0.00104231195424378	6	0.0503970265	8.399504416666666e-4	0.005039702649999999	13.753731692085948	0.167	870	-2.9820022812949336	0.7781512503836436	-3.0757463372067235	2.9395192526186187
YCR032W	1.9522162091602e-4	2	0.05623952759999999	9.373254599999998e-4	0.0018746509199999996	12.324911145945425	0.121	2167	-3.709472085621497	0.3010299956639812	-3.0281095863372904	3.335858911319818
YCR033W	3.6313152594046e-4	3	0.04925911400000001	8.209852333333334e-4	0.0024629557000000004	14.071450423569233	0.12	1226	-3.439936045365177	0.47712125471966244	-3.085664654256349	3.0884904701823963
YCR034W	0.00139485894043054	24	0.04641267342857142	7.735445571428571e-4	0.01856506937142857	14.934437716170152	0.239	347	-2.8554697095876302	1.380211241711606	-3.111514665333789	2.5403294747908736
YCR035C	0.0013901065046394	6	0.074518183	0.0012419697166666667	0.0074518182999999995	9.301718757151463	0.147	394	-2.856951924490346	0.7781512503836436	-2.9058889935675722	2.595496221825574
YCR036W	0.00116846977339497	6	0.04430729985714286	7.384549976190476e-4	0.004430729985714286	15.644085349249776	0.16	333	-2.932382517689864	0.7781512503836436	-3.1316759660002846	2.5224442335063197
YCR037C	2.9362085747729e-4	9	0.04898435257142857	8.164058761904763e-4	0.007347652885714286	14.15037954312459	0.168	923	-3.5322130973746444	0.9542425094393249	-3.0880938780521037	2.965201701025912
YCR042C	7.4730478441248e-4	4	0.0555326958	9.255449299999999e-4	0.0037021797199999996	12.481785200133311	0.141	1407	-3.1265022372844604	0.6020599913279624	-3.0336024938452266	3.1482940974347455
YCR043C	0.00138285874841838	12	0.043968717399999996	7.328119566666666e-4	0.008793743479999998	15.764553108386677	0.169	127	-2.8592221784701333	1.0791812460476249	-3.1350074532703474	2.103803720955957
YCR044C	7.5549643116238e-4	7	0.05779771725	9.632952875e-4	0.0067430670125	11.9926393902684	0.137	357	-3.1217675828539377	0.8450980400142568	-3.0162405643040477	2.552668216112193
YCR046C	9.6333758990804e-4	10	0.05689406783333333	9.482344638888888e-4	0.009482344638888888	12.183118679270132	0.114	169	-3.0162214929982465	1	-3.0230842641565188	2.2278867046136734
YCR047C	0.00153849528661723	3	0.1030603057142857	0.0017176717619047618	0.005153015285714285	6.7256464625823895	0.075	275	-2.812903829932781	0.47712125471966244	-2.7650598239815607	2.439332693830263
YCR048W	5.848552467169e-4	7	0.06294620783333334	0.001049103463888889	0.007343724247222222	11.011738505284306	0.114	610	-3.2329516096975537	0.8450980400142568	-2.9791816790321484	2.785329835010767
YCR051W	0.00157960133681924	14	0.06530582042857143	0.0010884303404761905	0.015238024766666667	10.613865288134287	0.141	222	-2.801452507391195	1.146128035678238	-2.9631993605731575	2.346352974450639
YCR052W	9.2132229304845e-4	9	0.05842779171428571	9.737965285714285e-4	0.008764168757142856	11.863312992376358	0.13	483	-3.035588420174735	0.9542425094393249	-3.0115317779775963	2.683947130751512
YCR053W	0.0025738424147816	30	0.030889916999999996	5.148319499999999e-4	0.015444958499999996	22.43926976430352	0.404	514	-2.5894180465869665	1.4771212547196624	-3.2883345090129286	2.710963118995276
YCR054C	9.7508925412547e-4	3	0.07548782485714287	0.0012581304142857143	0.003774391242857143	9.182238087687564	0.155	563	-3.010955629634723	0.47712125471966244	-2.9002743388040515	2.7505083948513462
YCR057C	8.3778895481805e-4	6	0.0842527788	0.00140421298	0.00842527788	8.226994888861105	0.162	923	-3.076865369557507	0.7781512503836436	-2.8525670168330906	2.965201701025912
YCR059C	6.7405883594192e-4	4	0.08833605162499998	0.0014722675270833331	0.0058890701083333325	7.8467077462603925	0.147	258	-3.1713021939547263	0.6020599913279624	-2.832013266778872	2.41161970596323
YCR060W	0.00103274666451605	6	0.06055200428571428	0.0010092000714285712	0.006055200428571427	11.447138517320324	0.076	111	-2.986006198999271	0.7781512503836436	-2.9960227274162214	2.0453229787866576
YCR061W	0.00135926195299228	2	0.04267702466666667	7.112837444444444e-4	0.0014225674888888888	16.241694119349773	0.12	631	-2.8666968392379566	0.3010299956639812	-3.1479571164796387	2.8000293592441343
YCR063W	0.00130051286234501	4	0.09257168	0.0015428613333333333	0.006171445333333333	7.4876806876568	0.13	157	-2.885885348183342	0.6020599913279624	-2.8116731049636496	2.1958996524092336
YCR065W	7.1769102100165e-4	4	0.0747321178	0.0012455352966666666	0.004982141186666666	9.275090830624706	0.138	564	-3.144062487171376	0.6020599913279624	-2.9046439606763643	2.751279103983342
YCR066W	7.541810429261e-4	2	0.05392632271428572	8.987720452380953e-4	0.0017975440904761907	12.853596271201381	0.146	487	-3.122524388207326	0.3010299956639812	-3.046350444027322	2.6875289612146345
YCR067C	8.5652869775565e-4	9	0.05521741366666666	9.202902277777777e-4	0.008282612049999999	12.553054091672905	0.134	1065	-3.067258081538949	0.9542425094393249	-3.0360751895617497	3.0273496077747564
YCR068W	5.0672751945248e-4	3	0.056263379499999995	9.377229916666666e-4	0.002813168975	12.319686210103063	0.121	520	-3.2952255093232665	0.47712125471966244	-3.0279254355633216	2.716003343634799
YCR069W	0.00106873191121686	16	0.048341393142857146	8.056898857142857e-4	0.012891038171428571	14.338585123345037	0.181	318	-2.9711312228370423	1.2041199826559248	-3.09383208826863	2.5024271199844326
YCR071C	0.00125289784387924	2	0.06507096057142857	0.0010845160095238095	0.002169032019047619	10.65217378801525	0.106	146	-2.9020843381424766	0.3010299956639812	-2.964764032587981	2.164352855784437
YCR072C	0.00150060106151035	3	0.09226552583333332	0.0015377587638888887	0.004613276291666666	7.512526204121278	0.169	515	-2.823734750670124	0.47712125471966244	-2.813111789195947	2.711807229041191
YCR073C	2.2068505533744e-4	2	0.08262432816666666	0.0013770721361111111	0.0027541442722222222	8.389141502751526	0.129	1331	-3.6562270760102584	0.3010299956639812	-2.861043309202451	3.124178055474675
YCR073W-A	0.00123041486494578	5	0.067544804	0.0011257467333333332	0.005628733666666667	10.262035560277075	0.116	315	-2.909948430692084	0.6989700043360189	-2.9485593045892053	2.4983105537896004
YCR075C	6.5219734758819e-4	2	0.0399080235	6.65133725e-4	0.00133026745	17.368617129333536	0.088	260	-3.1856209717523174	0.3010299956639812	-3.177091031101235	2.4149733479708178
YCR075W-A	0.00203562482964618	4	0.0438876025	7.314600416666666e-4	0.0029258401666666664	15.793689813881844	0.159	75	-2.691302260435529	0.6020599913279624	-3.135809393609298	1.8750612633917
YCR076C	0.00121028857498703	5	0	0	0	0	0.084	250	-2.917111066392485	0.6989700043360189	-Inf	2.3979400086720375
YCR077C	0.00102309835643	7	0.055243424375	9.207237395833334e-4	0.006445066177083333	12.547143635679904	0.181	796	-2.990082613011701	0.8450980400142568	-3.0358706590238933	2.900913067737669
YCR079W	2.4884943978279e-4	3	0.0732346962	0.0012205782700000002	0.0036617348100000005	9.464737570112911	0.088	442	-3.6040633326154246	0.47712125471966244	-2.913434366071296	2.645422269349092
YCR081W	4.1104969489536e-4	3	0.036694343428571426	6.115723904761904e-4	0.0018347171714285715	18.889755635203382	0.155	1427	-3.386105669816966	0.47712125471966244	-3.213552129104215	3.154423973114647
YCR082W	9.0707424869399e-4	12	0.073797828375	0.00122996380625	0.014759565675000001	9.392514601347784	0.159	128	-3.0423571622471703	1.0791812460476249	-2.9101076682168436	2.1072099696478683
YCR083W	0.00124484059434334	11	0.0333667896	5.5611316e-4	0.00611724476	20.773565238651106	0.157	127	-2.904886257748466	1.041392685158225	-3.2548368275489636	2.103803720955957
YCR084C	9.270615374947e-4	8	0.052599585250000004	8.766597541666667e-4	0.007013278033333334	13.177806959227787	0.181	713	-3.03289143682923	0.9030899869919435	-3.0571689306471383	2.8530895298518657
YCR086W	0.00153801871008457	4	0.0519591078	8.6598513e-4	0.00346394052	13.340244086330237	0.087	190	-2.813038381285524	0.6020599913279624	-3.062489565274098	2.278753600952829
YCR087C-A	0.00162506446800936	10	0.04229567275	7.049278791666666e-4	0.007049278791666666	16.388134659944505	0.131	153	-2.7891294054264235	1	-3.1518553131960414	2.184691430817599
YCR088W	0.00263546846279761	18	0.031638311857142866	5.273051976190478e-4	0.00949149355714286	21.90847551189606	0.238	592	-2.5791421763812648	1.255272505103306	-3.2779379478300257	2.77232170672292
YCR089W	1.3614115644292e-4	1	0.05336201425	8.893669041666666e-4	8.893669041666666e-4	12.989524295551593	0.132	1609	-3.866010564627221	0	-3.0509190359003777	3.2065560440990297
YCR090C	0.00126541741507878	9	0.1071315912	0.00178552652	0.01606973868	6.470054003640574	0.164	182	-2.89776619293632	0.9542425094393249	-2.748233694950826	2.2600713879850747
YCR091W	6.394818595125e-4	1	0.04272233239999999	7.120388733333332e-4	7.120388733333332e-4	16.224469536685348	0.129	720	-3.194171770849695	0	-3.1474962956702965	2.8573324964312685
YCR092C	6.7642844841187e-4	1	0.051835389	8.6392315e-4	8.6392315e-4	13.372084090271711	0.118	1018	-3.169778135656666	0	-3.063524888325904	3.00774777800074
YCR093W	5.650484723317e-4	7	0.04310149	7.183581666666667e-4	0.005028507166666666	16.08174521483933	0.169	2108	-3.2479142949005233	0.8450980400142568	-3.143658966589665	3.323870606540509
YCR094W	9.2582407300238e-4	3	0.053887621000000004	8.981270166666667e-4	0.0026943810500000003	12.86282763456834	0.13	391	-3.033471531010354	0.47712125471966244	-3.0466622393498444	2.5921767573958667
YCR095C	7.0266242541488e-4	4	0.06487448883333334	0.0010812414805555558	0.004324965922222223	10.684433789384979	0.108	362	-3.1532532695612305	0.6020599913279624	-2.9660773014575685	2.558708570533166
YCR097W	0.0011274254559053	11	0.03410999	5.684998333333333e-4	0.006253498166666666	20.320943528859004	0.141	126	-2.9479121635601855	1.041392685158225	-3.245269658298013	2.100370545117563
YCR106W	2.0875767068536e-4	1	0.08557739	0.0014262898333333334	0.0014262898333333334	8.09965319764888	0.123	832	-3.6803575576401952	0	-2.8457922134552067	2.920123326290724
YDL001W	0.00114117934263256	4	0.0702485732857143	0.001170809554761905	0.00468323821904762	9.867064171407211	0.14	430	-2.942646098443184	0.6020599913279624	-2.9315137420262203	2.6334684555795866
YDL002C	0.00142098404873777	8	0.05924900625	9.874834375e-4	0.0078998675	11.698882807168522	0.103	203	-2.8474107972196436	0.9030899869919435	-3.0054701798156067	2.307496037913213
YDL003W	0.001276952635539	2	0.07989828	0.001331638	0.002663276	8.675370490578086	0.136	566	-2.8938252111982425	0.3010299956639812	-2.8756138201879144	2.7528164311882715
YDL004W	0.00240583982884776	18	0.05133599175	8.555998625e-4	0.015400797524999999	13.502167912436313	0.205	160	-2.618733289615911	1.255272505103306	-3.067729293894217	2.204119982655925
YDL005C	8.8362020355684e-4	5	0.06042286285714286	0.0010070477142857142	0.005035238571428571	11.471604418988653	0.168	431	-3.053734362749743	0.6989700043360189	-2.9969499519289275	2.6344772701607315
YDL006W	0.00116847078265316	3	0.0659481445	0.0010991357416666667	0.003297407225	10.510487987420863	0.119	281	-2.9323821425709835	0.47712125471966244	-2.9589486695269978	2.44870631990508
YDL007W	0.00185023760182114	17	0.04480060657142858	7.466767761904763e-4	0.012693505195238097	15.471825798939012	0.155	437	-2.732772497254332	1.2304489213782739	-3.1268673562774425	2.640481436970422
YDL008W	0.00108833294503663	8	0.05547206714285714	9.245344523809523e-4	0.007396275619047619	12.495427271078329	0.189	165	-2.9632382240566364	0.9030899869919435	-3.0340769004051356	2.2174839442139063
YDL010W	0.00150566952790655	4	0.090435235625	0.0015072539270833333	0.006029015708333333	7.664569852332325	0.109	231	-2.822270338863042	0.6020599913279624	-2.821813575926103	2.3636119798921444
YDL012C	0.00305505982846078	7	0.08586246980000001	0.0014310411633333335	0.010017288143333334	8.072760801948714	0.133	107	-2.5149802803752874	0.8450980400142568	-2.8443478737514685	2.0293837776852097
YDL013W	5.8239496333493e-4	4	0.07078095920000001	0.0011796826533333334	0.004718730613333334	9.792848082227533	0.112	619	-3.2347823895420413	0.6020599913279624	-2.9282348066280024	2.791690649020118
YDL014W	0.00485546587422744	37	0.06580706633333333	0.001096784438888889	0.04058102423888889	10.533020527749079	0.492	327	-2.3137690938920277	1.568201724066995	-2.959878719918607	2.514547752660286
YDL015C	0.00180438408808307	12	0.030123933375	5.020655562499999e-4	0.006024786674999999	23.009849740777597	0.24	310	-2.7436710113727028	1.0791812460476249	-3.29923957198089	2.4913616938342726
YDL017W	0.00104685163041644	4	0.059339866666666664	9.889977777777777e-4	0.003955991111111111	11.68096963300578	0.13	507	-2.9801148662270305	0.6020599913279624	-3.004804684236929	2.705007959333336
YDL018C	0.00125342292672827	5	0.040649818875	6.7749698125e-4	0.00338748490625	17.051667135132966	0.141	225	-2.9019023657549945	0.6989700043360189	-3.1690926355522846	2.3521825181113627
YDL019C	6.6339259760651e-4	2	0.037222529399999996	6.203754899999999e-4	0.0012407509799999999	18.621710875992896	0.148	1283	-3.1782293788168103	0.3010299956639812	-3.207345368769495	3.1082266563749283
YDL020C	8.6217253125434e-4	10	0.053660901	8.943483499999999e-4	0.008943483499999998	12.917173726917953	0.141	531	-3.064405817848055	1	-3.048493289911251	2.725094521081469
YDL021W	0.00125137434957181	3	0.09584956	0.0015974926666666666	0.004792477999999999	7.231615675230489	0.172	311	-2.902612751351139	0.47712125471966244	-2.7965611268055626	2.4927603890268375
YDL022W	0.00358673173908818	19	0.06474046280000001	0.0010790077133333335	0.020501146553333335	10.706552758222562	0.46	391	-2.445301104113114	1.2787536009528289	-2.9669754507330945	2.5921767573958667
YDL025C	6.0659049940774e-4	2	0.04722763916666667	7.871273194444445e-4	0.001574254638888889	14.676727289158453	0.154	620	-3.217104396015307	0.3010299956639812	-3.1039550139434118	2.792391689498254
YDL027C	4.9930701393555e-4	2	0.04522179642857143	7.536966071428571e-4	0.0015073932142857143	15.327723250773166	0.119	420	-3.3016323332196533	0.3010299956639812	-3.122803439753355	2.6232492903979003
YDL028C	4.967020968934e-4	3	0.06418758916666667	0.001069793152777778	0.003209379458333334	10.798772621918387	0.113	764	-3.303904006569483	0.47712125471966244	-2.9707001861384628	2.8830933585756897
YDL029W	0.00117953123980645	24	0.04200731585714286	7.00121930952381e-4	0.016802926342857145	16.5006301025559	0.209	391	-2.928290552365591	1.380211241711606	-3.154826318088055	2.5921767573958667
YDL030W	9.0600396938023e-4	3	0.10579011724999998	0.001763168620833333	0.005289505862499998	6.55209766827199	0.134	530	-3.042869899590125	0.47712125471966244	-2.753706151911905	2.724275869600789
YDL031W	0.00110088497760299	4	0.07610556516666667	0.001268426086111111	0.005073704344444444	9.107706894259232	0.192	995	-2.95825805450858	0.6020599913279624	-2.8967348349691258	2.9978230807457256
YDL033C	4.4275809494548e-4	3	0.049765380000000005	8.29423e-4	0.002488269	13.92830076973079	0.113	417	-3.353833489860044	0.47712125471966244	-3.081223925766566	2.6201360549737576
YDL035C	3.863903249972e-4	1	0.05374246700000001	8.957077833333335e-4	8.957077833333335e-4	12.8975690780988	0.122	961	-3.412973756617138	0	-3.0478336519281846	2.9827233876685453
YDL036C	6.471509843281e-4	4	0.0505961055	8.43268425e-4	0.0033730737	13.699615290744962	0.128	462	-3.188994383920456	0.6020599913279624	-3.0740341609144384	2.6646419755561257
YDL040C	0.00103011063884642	11	0.04163680314285715	6.939467190476192e-4	0.007633413909523811	16.647463979925067	0.197	854	-2.9871161274695854	1.041392685158225	-3.158673873222252	2.931457870689005
YDL042C	8.1617467428854e-4	3	0.08737597157142858	0.0014562661928571431	0.00436879857857143	7.9329267313875595	0.148	562	-3.088216885411046	0.47712125471966244	-2.8367592324938338	2.749736315569061
YDL043C	0.0020067931089101	2	0.07544304733333333	0.0012573841222222222	0.0025147682444444444	9.187687998569075	0.153	266	-2.697497398957549	0.3010299956639812	-2.9005320280599616	2.424881636631067
YDL044C	0.00105387741238816	5	0.07042931324999999	0.0011738218874999997	0.005869109437499999	9.841742714422185	0.144	440	-2.977209903563372	0.6989700043360189	-2.930397796737721	2.6434526764861874
YDL045C	0.00115627952189783	2	0.05148865874999999	8.581443124999999e-4	0.0017162886249999997	13.462133164615507	0.135	306	-2.9369371657913783	0.3010299956639812	-3.0664396715309796	2.48572142648158
YDL045W-A	0.00165595320574913	8	0.045495645333333334	7.582607555555556e-4	0.006066086044444445	15.235462108108543	0.139	95	-2.780951939756497	0.9030899869919435	-3.1201814207201686	1.9777236052888478
YDL046W	0.00205678501685433	13	0.048568599875	8.094766645833333e-4	0.010523196639583333	14.271508389039088	0.228	173	-2.6868111000763912	1.1139433523068367	-3.091795666476718	2.2380461031287955
YDL047W	0.00112329671296368	8	0.08942401475	0.0014904002458333333	0.011923201966666666	7.751242018128528	0.133	311	-2.9495055119643814	0.9030899869919435	-2.826697086477319	2.4927603890268375
YDL048C	8.0465404783861e-4	1	0.0245698865	4.094981083333333e-4	4.094981083333333e-4	28.211248780491733	0.141	490	-3.094390799642298	0	-3.387748100111847	2.690196080028514
YDL051W	0.0016227143699457	22	0.042848964714285724	7.141494119047621e-4	0.015711287061904767	16.17652107073784	0.25	275	-2.7897579179268353	1.3424226808222062	-3.14621091710703	2.439332693830263
YDL052C	0.00113350480137174	8	0.052312392	8.718732e-4	0.0069749856	13.25015267051725	0.213	303	-2.9455766359213755	0.9030899869919435	-3.0595466716551964	2.481442628502305
YDL053C	0.00159015224178107	10	0.06301410662500001	0.0010502351104166668	0.010502351104166668	10.99987316625621	0.127	185	-2.798561294169949	1	-2.9787134669046744	2.2671717284030137
YDL054C	8.875334393774e-4	2	0.059206753	9.867792166666667e-4	0.0019735584333333334	11.707231784184234	0.094	486	-3.051815275159067	0.3010299956639812	-3.0057800061036986	2.6866362692622934
YDL055C	0.003264749967961	113	0.057018903	9.503150500000001e-4	0.10738560065000001	12.156445390749543	0.6	361	-2.4861500737129005	2.05307844348342	-3.022132392822858	2.5575072019056577
YDL056W	6.6369271268993e-4	4	0.06309636671428571	0.001051606111904762	0.004206424447619048	10.985532395211738	0.132	833	-3.178032950861688	0.6020599913279624	-2.9781468984511843	2.9206450014067875
